g,basis,Nspec,parity,inversion,Nsweep,Nsites,energy,energy uncertainty
0.8,dvr,3,none,none,20,10,-8.34579000846231,0.0005252807028364261
0.8,m,3,none,none,50,10,-3.4175607065701588,0.0011527451149782168
0.8,dvr,3,none,none,50,10,-8.345790008462316,0.0005252806216749305
0.8,m,3,none,none,10,5,-1.4521060367239353,9.8843121241194e-8
0.8,dvr,3,none,none,10,5,-3.429332415198734,6.839794658794632e-5
0.8,m,3,none,none,20,5,-1.4521060367239351,8.161702118890973e-8
0.8,dvr,3,none,none,20,5,-3.429332415198735,6.839786867517526e-5
0.8,m,3,none,none,50,5,-1.4521060367239373,0.0
0.8,dvr,3,none,none,50,5,-3.429332415198734,6.839798554429857e-5
0.8,m,3,none,none,10,3,-0.6992624842806534,4.407822924181533e-8
0.8,dvr,3,none,none,10,3,-1.4651770234531103,2.1073424255447017e-8
0.8,m,3,none,none,20,3,-0.6992624842806552,7.450580596923828e-9
0.8,dvr,3,none,none,20,3,-1.46517702345311,0.0
0.8,m,3,none,none,50,3,-0.6992624842806552,1.4901161193847656e-8
0.8,dvr,3,none,none,50,3,-1.4651770234531105,2.1073424255447017e-8
0.5,m,3,none,none,10,10,-1.3791149662958158,0.0005298373901556723
0.5,dvr,3,none,none,10,10,-3.381296502967717,0.0007017116182560348
0.5,m,3,none,none,20,10,-1.3791149662958175,0.0005298373891079707
0.5,dvr,3,none,none,20,10,-3.3812965029677198,0.0007017116106616464
0.5,m,3,none,none,50,10,-1.379114966295818,0.000529837384917164
0.5,dvr,3,none,none,50,10,-3.3812965029677198,0.0007017116131931093
0.5,m,3,none,none,10,5,-0.6035992066249123,4.344397704933063e-8
0.5,dvr,3,none,none,10,5,-1.2925106240298154,0.00022778679737584559
0.5,m,3,none,none,20,5,-0.6035992066249127,3.7990655851310376e-8
0.5,dvr,3,none,none,20,5,-1.2925106240298136,0.00022778679445147146
0.5,m,3,none,none,50,5,-0.6035992066249127,3.725290298461914e-8
0.5,dvr,3,none,none,50,5,-1.2925106240298145,0.00022778679006491017
0.5,m,3,none,none,10,3,-0.2963073710199618,7.450580596923828e-9
0.5,dvr,3,none,none,10,3,-0.4880696971721634,3.204615886152769e-8
0.5,m,3,none,none,20,3,-0.2963073710199619,1.235539015514925e-8
0.5,dvr,3,none,none,20,3,-0.48806969717216414,7.450580596923828e-9
0.5,m,3,none,none,50,3,-0.296307371019962,6.452392069879462e-9
0.5,dvr,3,none,none,50,3,-0.48806969717216425,5.268356063861754e-9
0.2,m,3,none,none,10,10,-0.22404224954065555,0.0003110241297827177
0.2,dvr,3,none,none,10,10,-0.2579660907575052,0.0004507665488534524
0.2,m,3,none,none,20,10,-0.2240422495406551,0.00031102413019544944
0.2,dvr,3,none,none,20,10,-0.2579660907575052,0.0004507665489458136
0.2,m,3,none,none,50,10,-0.224042249540656,0.0003110241294146056
0.2,dvr,3,none,none,50,10,-0.25796609075750476,0.0004507665493922264
0.2,m,3,none,none,10,5,-0.09943514814097121,0.00016491296790912464
0.2,dvr,3,none,none,10,5,-0.11260527888189031,0.0002107141378820959
0.2,m,3,none,none,20,5,-0.09943514814097121,0.0001649129678565295
0.2,dvr,3,none,none,20,5,-0.11260527888189031,0.0002107141379932359
0.2,m,3,none,none,50,5,-0.09943514814097121,0.00016491296790912464
0.2,dvr,3,none,none,50,5,-0.11260527888189031,0.00021071413794795664
0.2,m,3,none,none,10,3,-0.049594567824431925,9.313225746154785e-10
0.2,dvr,3,none,none,10,3,-0.055012173604369385,2.550531912153429e-9
0.2,m,3,none,none,20,3,-0.04959456782443195,1.6130980174698654e-9
0.2,dvr,3,none,none,20,3,-0.055012173604369406,1.862645149230957e-9
0.2,m,3,none,none,50,3,-0.049594567824431925,9.313225746154785e-10
0.2,dvr,3,none,none,50,3,-0.05501217360436941,1.9756335239481576e-9
2.0,dvr,10,even,even,10,10,-18.82262933691384,0.004908144989042019
2.0,dvr,10,even,even,20,10,-18.822629337199544,0.004907606549638983
2.0,dvr,10,even,even,50,10,-18.822629337323562,0.004906995749158844
2.0,dvr,10,even,even,10,5,-8.002135722093222,0.0025696319749430544
2.0,dvr,10,even,even,20,5,-8.002135722094096,0.002569623444429737
2.0,dvr,10,even,even,50,5,-8.002135722142356,0.0025691404578117613
2.0,dvr,10,even,even,10,3,-3.6934796158719365,0.0012537688448134147
2.0,dvr,10,even,even,20,3,-3.6934796161389585,0.0012532092754798936
2.0,dvr,10,even,even,50,3,-3.6934796161389656,0.0012532091727150332
1.7,dvr,10,even,even,10,10,-14.875865830845687,0.0038384425553916086
1.7,dvr,10,even,even,20,10,-14.875865832324955,0.0038284990480437165
1.7,dvr,10,even,even,50,10,-14.875865832285811,0.0038287695477515755
1.7,dvr,10,even,even,10,5,-6.284247241821646,0.002567053678485776
1.7,dvr,10,even,even,20,5,-6.284247244160298,0.0025458494028118028
1.7,dvr,10,even,even,50,5,-6.284247244160291,0.0025458493316416857
1.7,dvr,10,even,even,10,3,-2.875376589664981,0.0007315909901765694
1.7,dvr,10,even,even,20,3,-2.8753765898899246,0.0007309379791138032
1.7,dvr,10,even,even,50,3,-2.875376589889946,0.0007309378126421452
1.3,dvr,10,even,even,10,10,-9.8392020527492,0.0023125152597764233
1.3,dvr,10,even,even,20,10,-9.839202052653071,0.0023136028999728325
1.3,dvr,10,even,even,50,10,-9.839202052652489,0.0023136259488576233
1.3,dvr,10,even,even,10,5,-4.103674081349766,0.0015096078466592855
1.3,dvr,10,even,even,20,5,-4.103674081247021,0.0015112664990299765
1.3,dvr,10,even,even,50,5,-4.103674081247,0.001511266942159253
1.3,dvr,10,even,even,10,3,-1.8550813086303357,0.003543120064783531
1.3,dvr,10,even,even,20,3,-1.8550813091660423,0.0035427944970277624
1.3,dvr,10,even,even,50,3,-1.8550813091660316,0.0035427943588920846
0.8,dvr,10,even,even,10,10,-4.144718303181413,0.003065748232406515
0.8,dvr,10,even,even,20,10,-4.14471842249754,0.002950461527144511
0.8,dvr,10,even,even,50,10,-4.144718422540329,0.0029501967079059326
0.8,dvr,10,even,even,10,5,-1.6970125199790367,0.002673906647165024
0.8,dvr,10,even,even,20,5,-1.6970125217663572,0.002673063166666139
0.8,dvr,10,even,even,50,5,-1.6970125217663536,0.0026730632277207314
0.8,dvr,10,even,even,10,3,-0.7749783747099741,0.0010457536938251848
0.8,dvr,10,even,even,20,3,-0.7749783756057482,0.0010448403365546537
0.8,dvr,10,even,even,50,3,-0.7749783756057731,0.0010448399261874413
0.5,dvr,10,even,even,10,10,-1.5120061103164801,0.0026547988241759904
0.5,dvr,10,even,even,20,10,-1.5120063089093492,0.0023606422449088164
0.5,dvr,10,even,even,50,10,-1.5120063089831923,0.002360049917423088
0.5,dvr,10,even,even,10,5,-0.6490638973339955,0.0019182328987927975
0.5,dvr,10,even,even,20,5,-0.6490638990778734,0.001904012030401222
0.5,dvr,10,even,even,50,5,-0.6490638990877002,0.0019039236201830211
0.5,dvr,10,even,even,10,3,-0.3112149962304187,0.00016537912287702984
0.5,dvr,10,even,even,20,3,-0.3112149962760071,0.0001651324796604336
0.5,dvr,10,even,even,50,3,-0.3112149962760107,0.00016513243885884915
0.2,dvr,10,even,even,10,10,-0.2270053687705449,0.0015242199857710375
0.2,dvr,10,even,even,20,10,-0.22700536862063103,0.0015257729405783957
0.2,dvr,10,even,even,50,10,-0.22700536875455057,0.0015244677990300223
0.2,dvr,10,even,even,10,5,-0.10058964485424227,0.0008502720586302361
0.2,dvr,10,even,even,20,5,-0.10058964485686062,0.0008502934345212735
0.2,dvr,10,even,even,50,5,-0.10058964485694588,0.0008502920634659963
0.2,dvr,10,even,even,10,3,-0.050027129234887724,0.0004291361353960821
0.2,dvr,10,even,even,20,3,-0.05002712923709396,0.00042912665910227644
0.2,dvr,10,even,even,50,3,-0.05002712923709751,0.0004291266584903504
2.0,m,9,even,even,10,10,-18.821938661540614,0.004016950669214581
2.0,m,9,even,even,20,10,-18.821938661540383,0.004016952926280577
2.0,m,9,even,even,50,10,-18.821938661540365,0.0040169530960911335
2.0,m,9,even,even,10,5,-8.001899029285642,0.0019024823181199063
2.0,m,9,even,even,20,5,-8.001899029285173,0.00190249082228406
2.0,m,9,even,even,50,5,-8.00189902928517,0.0019024907998752454
2.0,m,9,even,even,10,3,-3.6934198368782707,1.0063922590723961e-5
2.0,m,9,even,even,20,3,-3.6934198368920406,9.424321830774485e-8
2.0,m,9,even,even,50,3,-3.6934198368920335,2.1900144899933143e-7
1.7,m,9,even,even,10,10,-14.87561157124688,0.004197032765323101
1.7,m,9,even,even,20,10,-14.875611571243647,0.0041970507174799625
1.7,m,9,even,even,50,10,-14.87561157124364,0.004197050978195368
1.7,m,9,even,even,10,5,-6.284161090689512,0.00229436241743924
1.7,m,9,even,even,20,5,-6.284161090688045,0.002294376886143788
1.7,m,9,even,even,50,5,-6.284161090687878,0.002294379577337545
1.7,m,9,even,even,10,3,-2.8753557986028695,3.7410545588100044e-5
1.7,m,9,even,even,20,3,-2.8753557988094296,4.2146848510894035e-8
1.7,m,9,even,even,50,3,-2.875355798809423,2.0647654623614278e-7
1.3,m,9,even,even,10,10,-9.839158695449786,0.002241812185709423
1.3,m,9,even,even,20,10,-9.839158695451253,0.0022417866393807987
1.3,m,9,even,even,50,10,-9.839158695451268,0.0022417865030906715
1.3,m,9,even,even,10,5,-4.1036597639671974,0.0014516086235504648
1.3,m,9,even,even,20,5,-4.103659763966938,0.0014516229691033866
1.3,m,9,even,even,50,5,-4.10365976396692,0.0014516241389639429
1.3,m,9,even,even,10,3,-1.8550781682039954,0.003564656569142187
1.3,m,9,even,even,20,3,-1.8550781695584924,0.003563918121967262
1.3,m,9,even,even,50,3,-1.855078169558464,0.003563917911132181
0.8,m,9,even,even,10,10,-4.144717250384431,0.002955780386963954
0.8,m,9,even,even,20,10,-4.144717253188009,0.0029524602412566246
0.8,m,9,even,even,50,10,-4.144717253188009,0.0029524602406549713
0.8,m,9,even,even,10,5,-1.697012188565985,0.0026641263952641415
0.8,m,9,even,even,20,5,-1.6970121926213722,0.0026619230887996305
0.8,m,9,even,even,50,5,-1.697012192621365,0.002661923076203949
0.8,m,9,even,even,10,3,-0.7749782945722252,0.00106088302798583
0.8,m,9,even,even,20,3,-0.7749783139380924,0.001039289474388246
0.8,m,9,even,even,50,3,-0.7749783139383339,0.0010392881848470849
0.5,m,9,even,even,10,10,-1.5119911809843671,0.009330465092663791
0.5,m,9,even,even,20,10,-1.5120060813500906,0.0032372052112786096
0.5,m,9,even,even,50,10,-1.5120060812443192,0.003237713549600195
0.5,m,9,even,even,10,5,-0.6490638208174422,0.0018511583143531573
0.5,m,9,even,even,20,5,-0.649063893576109,0.0019183246580509277
0.5,m,9,even,even,50,5,-0.6490638935761162,0.0019183245719334974
0.5,m,9,even,even,10,3,-0.31120975031060144,0.004378252802464335
0.5,m,9,even,even,20,3,-0.31121499545053055,0.00016465356095942798
0.5,m,9,even,even,50,3,-0.3112149954505625,0.00016465331097060513
0.2,m,9,even,even,10,10,-0.22700547280108174,0.0013679675648878863
0.2,m,9,even,even,20,10,-0.22700549620576993,0.0013308416681529324
0.2,m,9,even,even,50,10,-0.2270054961856829,0.00133104245533663
0.2,m,9,even,even,10,5,-0.10058843563458601,0.0031494311344283286
0.2,m,9,even,even,20,5,-0.10058964516800728,0.0008422369512064031
0.2,m,9,even,even,50,5,-0.10058964516550617,0.0008422760226358541
0.2,m,9,even,even,10,3,-0.04999308772527548,0.014383794468545666
0.2,m,9,even,even,20,3,-0.05002712923699448,0.00042912634529124123
0.2,m,9,even,even,50,3,-0.050027129236998036,0.00042912633619723574
