,dmrg_duration,bondsize,memory,mmax,Nsites,interaction,basis,E_angle,E_strength,g,istate,energy,SvN,renyi,mux,muy,xcorr,ycorr,corr
42,2.40341654,15,148789312,4,6,nearest,all,1.5707963267948966,0.0,2.2,1,-11.643625738303452,0.7287147104980608,0.3521419453261576,5.684463980157982e-09,-3.388943690877172e-25,3.62461888356368,-0.202635344282832,0.6843967078561697
43,326.803572446,22,27907590512,4,6,nearest,all,1.5707963267948966,0.0,2.2,2,-11.643577716868943,0.7286849261005383,0.3521448626238123,-5.691303561212912e-09,-1.0935324591227697e-18,3.624766845541752,-0.2025319490438229,0.6844469792995856
44,3.070530939,15,210214760,4,6,nearest,all,1.5707963267948966,0.0,2.3000000000000003,1,-12.39169378061277,0.7285084801590764,0.352112545738387,7.7410572406584e-09,-5.0362109687491736e-24,3.6551451913609943,-0.1985174759372527,0.6913255430847485
45,321.435996509,22,26700352304,4,6,nearest,all,1.5707963267948966,0.0,2.3000000000000003,2,-12.39166058604297,0.7284869256131061,0.3521139529303929,-7.740434177133743e-09,2.34195573540008e-18,3.655241472594567,-0.198448155875849,0.6913586633437435
46,3.042519365,15,209915640,4,6,nearest,all,1.5707963267948966,0.0,2.4000000000000004,1,-13.145262244333823,0.728321419986871,0.3520850754799877,1.1401388740785661e-08,-1.937470613260824e-24,3.683654494455915,-0.1946565722375383,0.6977995844436753
47,322.855278697,22,26559499504,4,6,nearest,all,1.5707963267948966,0.0,2.4000000000000004,2,-13.145239120248569,0.7283056945101885,0.3520856645479436,-1.1401283897499231e-08,6.0083135580345e-18,3.683720730230724,-0.1946082707628364,0.6978224918935776
48,2.039300057,15,140346000,4,6,nearest,all,1.5707963267948966,0.0,2.5000000000000004,1,-13.903975008812443,0.7281506829591659,0.3520595164954603,1.3477631691586885e-08,-5.831706388944813e-24,3.710359286069501,-0.1910270721842316,0.703866442777054
49,320.28352878,22,26572831968,4,6,nearest,all,1.5707963267948966,0.0,2.5000000000000004,2,-13.903958791657416,0.728139184893484,0.3520596832622802,-1.3477809721134096e-08,-7.02123480398816e-18,3.71041233478524,-0.1909895454625676,0.7038845578645343
50,2.863719905,15,138473424,4,6,nearest,all,1.5707963267948966,0.0,2.6,1,-14.667512782207758,0.7279938805824097,0.3520357611588017,1.4478532423326052e-08,-7.1102590515369e-24,3.735452244731762,-0.1876012376100254,0.7095702014243473
51,425.744962592,21,25992621792,4,6,nearest,all,1.5707963267948966,0.0,2.6,2,-14.667501409340185,0.7279856522143956,0.3520357400035638,-1.4649648678328397e-08,-6.9036562472401916e-18,3.7354942489790974,-0.1875720115392861,0.7095844474879622
52,2.93753213,15,137975312,4,6,nearest,all,1.5707963267948966,0.0,2.7,1,-15.435587905613382,0.7278499429294297,0.3520137803473294,1.511159391823217e-08,4.578509418937111e-24,3.759088681929129,-0.184358753321768,0.7149459857214722
53,414.02134071,21,25893315440,4,6,nearest,all,1.5707963267948966,0.0,2.7,2,-15.43557998005178,0.7278436188007207,0.3520136047721724,-1.5266319299379482e-08,-6.212545939967321e-18,3.759120000080293,-0.1843380961239347,0.7149563807912717
54,2.750730558,15,136807488,4,6,nearest,all,1.5707963267948966,0.0,2.8000000000000003,1,-16.20794007279294,0.7277163814282274,0.3519932635784467,1.5176258973792277e-08,2.904951077675767e-23,3.781399244055995,-0.1812876893447118,0.7200223109422567
55,411.502424605,21,25845343952,4,6,nearest,all,1.5707963267948966,0.0,2.8000000000000003,2,-16.20793447729452,0.7277118051111401,0.3519930786177354,-1.5046099604062198e-08,9.304411417725748e-18,3.7814228834284696,-0.1812722791660338,0.7200301208524872
56,2.589637274,15,135641840,4,6,nearest,all,1.5707963267948966,0.0,2.9000000000000004,1,-16.98433228139008,0.727592406874462,0.3519741576483263,1.5222422668505386e-08,-2.147022365847449e-23,3.8025019157593016,-0.1783720720275806,0.7248259687463442
57,414.453136938,21,26003538384,4,6,nearest,all,1.5707963267948966,0.0,2.9000000000000004,2,-16.984328334624475,0.7275891144233124,0.3519739902344417,-1.5111627479239972e-08,5.136822495901652e-18,3.802519310499605,-0.178360812459783,0.7248316996079642
58,2.469492912,15,135641840,4,6,nearest,all,1.5707963267948966,0.0,3.0000000000000004,1,-17.764548286015163,0.7274769507280054,0.3519563326323038,1.5265849072980373e-08,3.788935024855513e-23,3.822498191327296,-0.1755999790817764,0.7293796424491039
59,402.878977743,20,25458635568,4,6,nearest,all,1.5707963267948966,0.0,3.0000000000000004,2,-17.764545511605213,0.7274745953007195,0.3519561910146958,-1.5265921065774637e-08,1.511649652294446e-17,3.822511503066561,-0.1755914730750204,0.7293840059983082
0,3.359046279,6,104727256,5,6,nearest,all,1.5707963267948966,0.0,0.1,1,-0.0313028805904416,0.0229769629805577,0.0031730175315643,-4.544069408388413e-14,7.607352179039941e-33,0.2517717023344004,-0.1235827856632256,0.0256377833342349
1,303.820507751,11,20597234089,5,6,nearest,all,1.5707963267948966,0.0,0.1,2,0.7907982900033126,0.6997969526340135,0.3473232533975838,5.19700586378298e-09,-1.7410069431576997e-19,1.1473011543151812,-0.0860440778162989,0.2122514152997764
2,3.460091582,7,112149904,5,6,nearest,all,1.5707963267948966,0.0,0.2,1,-0.1258727579690273,0.0769733949829728,0.0133390036373762,-7.859438579429266e-10,-3.4140422286227034e-28,0.5146639344339623,-0.2384782847023974,0.0552371299463129
3,384.474981802,17,28179590848,5,6,nearest,all,1.5707963267948966,0.0,0.2,2,0.5241926758154349,0.7112904931792514,0.3489153934272967,1.0560677655535608e-09,-4.824526092501725e-18,1.394021717808707,-0.1614930175906368,0.246505740043614
4,3.942758214,10,202443304,5,6,nearest,all,1.5707963267948966,0.0,0.3,1,-0.2858892028170743,0.1585094524789806,0.0329683675039878,-2.387519097118739e-05,-2.137342249868697e-22,0.8021526447736097,-0.3350866834253716,0.0934131922696476
5,459.75238811,21,34756666512,5,6,nearest,all,1.5707963267948966,0.0,0.3,2,0.2013959678941006,0.7218528397468155,0.3505490334801681,2.2967245408233915e-05,-8.584159020587269e-18,1.6406019877362388,-0.2218764731850487,0.283745102910238
6,5.282772249,12,306908040,5,6,nearest,all,1.5707963267948966,0.0,0.4,1,-0.5154992272450158,0.2709747211935569,0.0675534408559311,-1.897460090464344e-05,-8.38286844503547e-23,1.1303170530178857,-0.4023404938925941,0.1455953118250583
7,471.413323191,23,37625138896,5,6,nearest,all,1.5707963267948966,0.0,0.4,2,-0.1755483052551447,0.7292282573556559,0.3517783055426762,1.907967633666432e-05,-1.122644649476936e-18,1.8827347618458825,-0.2647753266683171,0.3235918870355131
8,6.630053757,14,403191832,5,6,nearest,all,1.5707963267948966,0.0,0.5,1,-0.8204645188396782,0.4109058099088365,0.1239696985830159,-2.312496056184132e-06,7.890824488493244e-25,1.506738445862342,-0.4300320305950169,0.215341283053465
9,487.016307822,24,38885568896,5,6,nearest,all,1.5707963267948966,0.0,0.5,2,-0.6032936989786677,0.7333021561654254,0.3525163074944721,2.294480449430254e-06,-1.142166374540966e-17,2.113076838450832,-0.2905498637394782,0.3645053949422707
10,7.717747268,15,448604376,5,6,nearest,all,1.5707963267948966,0.0,0.6,1,-1.2042856867324687,0.5487885590230869,0.1982529248526512,-1.5684232111829026e-05,-3.2360000229764494e-22,1.9026144915957444,-0.4185498071380046,0.296812936891548
11,537.598082508,24,41697002160,5,6,nearest,all,1.5707963267948966,0.0,0.6,2,-1.0771168714171395,0.7349904672167302,0.3528769051511708,1.5710997503926214e-05,2.608159748881057e-18,2.3240621682642746,-0.302122010838971,0.4043880314850607
12,13.685118903,16,587318416,5,6,nearest,all,1.5707963267948966,0.0,0.7000000000000001,1,-1.6615941304474546,0.6460011928775754,0.2667459436658974,-9.76732577158655e-06,5.885408755026166e-23,2.2557374169626243,-0.385602890762159,0.374026905240093
13,543.716421958,24,41287866464,5,6,nearest,all,1.5707963267948966,0.0,0.7000000000000001,2,-1.59139170704497,0.7353093036364543,0.3530073636232724,9.79280775182454e-06,-4.2633059821185744e-18,2.5109227813553727,-0.3036668265771622,0.4414511909556421
14,7.906464059,17,534530840,5,6,nearest,all,1.5707963267948966,0.0,0.8,1,-2.178318045784863,0.6968079931563746,0.3108994447140426,-7.816755372414515e-06,-3.147569479218017e-22,2.5301638547408984,-0.3510050154068987,0.4358317678667999
15,579.576892874,24,43194439120,5,6,nearest,all,1.5707963267948966,0.0,0.8,2,-2.140339857817686,0.7349669066906849,0.3530144892433523,7.830609805118595e-06,-6.6695588487979255e-19,2.672708450075154,-0.2991329961170587,0.474715090791619
16,7.751481939,17,553685592,5,6,nearest,all,1.5707963267948966,0.0,0.9,1,-2.7393452303898727,0.7189266930336699,0.3334506814032112,-1.5810754956283645e-05,-2.808991569424918e-22,2.733720984334075,-0.3228137074760575,0.4821814553716035
17,548.30986824,25,44293931232,5,6,nearest,all,1.5707963267948966,0.0,0.9,2,-2.7186500904324333,0.734355639381981,0.3529609378727172,1.582014140486069e-05,-8.802165133477337e-18,2.811316356906989,-0.2914524264027844,0.5039727861008411
18,6.801218059,17,454481008,5,6,nearest,all,1.5707963267948966,0.0,1.0,1,-3.3332904019578287,0.7276464943621965,0.3438496074477539,-1.4640528104984062e-05,-9.550232693929936e-23,2.887478977639834,-0.301233724365442,0.5172490506548785
